Date,Open,High,Low,Close,Volume
2005-10-10,775.66,789.29,775.37,786.67,0
2005-10-11,786.62,789.5,780.51,782.79,0
2005-10-12,782.93,788.93,782.74,788.04,0
2005-10-13,788.17,789.33,780.87,781.48,0
2005-10-14,781.57,787.29,773.28,773.38,0
2005-10-17,786.36,789.6,783.04,786.46,0
2005-10-18,786.34,787.49,783.03,786.08,0
2005-10-19,786.08,791.54,785.11,791.42,0
2005-10-20,791.52,795.75,790.01,790.92,0
2005-10-21,790.94,796.77,786.98,793.35,0
2005-10-24,783.48,795.41,756.29,757.74,0
2005-10-25,757.71,798.51,756.95,797.19,0
2005-10-26,797.14,798.39,785.98,788.78,0
2005-10-27,788.83,792.81,754.31,754.85,0
2005-10-28,754.43,789.92,753.77,782.23,0
2005-10-31,752.52,782.24,752.07,780.48,0
2005-11-01,780.29,780.72,771.79,772.82,0
2005-11-02,772.68,776.01,769.07,770.37,0
2005-11-03,770.56,775.2,769.88,773.6,0
2005-11-04,773.56,774.83,766.14,769.96,0
2005-11-07,769.73,770.63,758.47,759.43,0
2005-11-08,759.46,771.21,759.13,769.35,0
2005-11-09,769.39,770.38,765.71,768.26,0
2005-11-10,768.5,769.13,763.62,768.42,0
2005-11-11,768.04,770.04,750.5,750.5,0
2005-11-14,763.63,763.91,752.43,753.32,0
2005-11-15,753.46,755.6,745.5,745.85,0
2005-11-16,746.08,752.81,744.73,751.49,0
2005-11-17,751.58,752.66,745.04,745.6,0
2005-11-18,745.5,751.72,743.64,746.86,0
2005-11-21,747.53,761.4,746.51,755.26,0
2005-11-22,755.21,759.27,752.89,755.08,0
2005-11-23,754.91,759.59,753.83,758.33,0
2005-11-24,757.93,759.94,755.64,757.08,0
2005-11-25,757.51,761.87,756.42,759.82,0
2005-11-28,759.17,760.08,749.48,756.88,0
2005-11-29,756.79,760.58,756.5,758.89,0
2005-11-30,758.89,759.79,752.23,754.33,0
2005-12-01,754.28,760.43,753.15,756.77,0
2005-12-02,756.86,766.44,756.77,765.26,0
2005-12-05,763.8,766.41,762.58,763.28,0
2005-12-06,763.33,770.96,762.65,768.58,0
2005-12-07,768.41,768.5,761.91,766.29,0
2005-12-08,766.33,767.27,759.25,766.77,0
2005-12-09,766.58,769.31,764.55,765.25,0
2005-12-12,766.23,769.2,763.93,767.78,0
2005-12-13,767.97,768.22,761.8,761.8,0
2005-12-14,761.68,762.06,756.81,760.03,0
2005-12-15,760.13,760.46,744.08,744.8,0
2005-12-16,744.73,749.21,743.09,746.14,0
2005-12-19,744.76,750.53,743.46,745.25,0
2005-12-20,745.25,746.63,736.51,738.98,0
2005-12-21,738.91,741.22,735.73,737.79,0
2005-12-22,737.95,738.18,731.41,731.72,0
2005-12-23,731.77,732.22,727.96,729.57,0
2005-12-26,730.45,733.99,730.31,733.99,0
2005-12-27,733.99,734.12,724.31,725.86,0
2005-12-28,725.9,735.26,724.9,734.31,0
2005-12-29,734.36,734.36,728.49,731.91,0
2005-12-30,731.82,734.51,726.66,731.56,0
2006-01-02,732.6,734.55,727.95,732.93,0
2006-01-03,732.75,734.75,725.69,732.56,0
2006-01-04,732.47,736.2,730.13,734.62,0
2006-01-05,734.48,736.2,726.99,733.47,0
2006-01-06,733.61,736.9,705.68,709.05,0
2006-01-09,708.92,731.81,708.08,730.1,0
2006-01-10,730.14,730.76,726.09,727.69,0
2006-01-11,727.55,733.34,726.92,731.26,0
2006-01-12,731.4,732.26,720.39,720.55,0
2006-01-13,720.55,734.83,720.55,733.8,0
2006-01-16,706.66,733.8,705.65,732.68,0
2006-01-17,732.72,737.51,730.73,731.0,0
2006-01-18,731.09,736.78,727.89,733.96,0
2006-01-19,733.96,734.96,723.94,727.03,0
2006-01-20,726.87,730.86,704.38,724.62,0
2006-01-23,724.87,730.59,722.29,729.18,0
2006-01-24,729.23,729.32,721.51,725.51,0
2006-01-25,725.47,726.05,717.99,724.4,0
2006-01-26,724.4,725.78,720.1,722.17,0
2006-01-27,722.08,726.96,720.68,726.96,0
2006-01-30,724.48,726.32,716.96,718.25,0
2006-01-31,718.08,719.82,692.05,718.62,0
2006-02-01,718.6,720.19,716.47,717.5,0
2006-02-02,717.41,724.95,715.76,724.29,0
2006-02-03,724.27,724.27,717.95,718.64,0
2006-02-06,694.24,711.59,692.35,705.71,0
2006-02-07,705.67,710.76,685.46,706.86,0
2006-02-08,706.89,711.33,704.95,707.86,0
2006-02-09,707.86,712.6,685.0,711.26,0
2006-02-10,711.04,711.61,701.05,706.65,0
2006-02-13,709.37,713.42,708.66,710.95,0
2006-02-14,710.86,711.19,705.5,709.67,0
2006-02-15,709.67,714.1,708.56,712.1,0
2006-02-16,712.01,712.5,708.88,712.04,0
2006-02-17,711.97,712.15,704.37,706.6,0
2006-02-20,680.72,708.7,679.79,707.76,0
