Date,Open,High,Low,Close,Volume
2005-04-22,1007.7,1008.0,999.58,999.69,0
2005-04-25,999.58,1001.5,996.75,998.9,0
2005-04-26,998.81,999.15,996.75,998.34,0
2005-04-27,998.58,1003.7,989.56,1000.8,0
2005-04-28,1000.7,1003.8,1000.05,1001.6,0
2005-04-29,1001.9,1004.5,995.05,996.66,0
2005-05-02,996.81,1001.4,996.69,1000.8,0
2005-05-03,1000.7,1003.1,999.38,1002.0,0
2005-05-04,1001.9,1002.1,993.5,994.71,0
2005-05-05,994.71,999.96,994.4,999.5,0
2005-05-06,999.46,1003.0,996.1,1001.7,0
2005-05-09,990.79,1001.2,989.9,1000.9,0
2005-05-10,1001.1,1002.1,993.75,999.0,0
2005-05-11,999.11,1002.8,985.23,996.68,0
2005-05-12,997.07,1000.7,956.43,999.0,0
2005-05-13,998.97,1001.9,990.55,993.1,0
2005-05-16,960.33,1009.6,959.34,1006.8,0
2005-05-17,1007.0,1007.1,998.53,998.93,0
2005-05-18,998.89,1007.3,997.67,1004.96,0
2005-05-19,998.94,1006.9,998.62,1003.8,0
2005-05-20,1003.8,1008.2,998.81,1007.6,0
2005-05-23,1007.7,1008.4,1002.25,1004.0,0
2005-05-24,1003.7,1004.0,995.62,996.0,0
2005-05-25,995.86,1003.2,995.66,1000.9,0
2005-05-26,1000.8,1002.8,999.15,1001.1,0
2005-05-27,1000.9,1002.7,997.94,999.32,0
2005-05-30,999.8,1003.2,999.64,1002.2,0
2005-05-31,1002.2,1008.8,1002.0,1007.0,0
2005-06-01,1006.8,1015.5,1006.5,1014.7,0
2005-06-02,1015.0,1015.3,1010.35,1012.8,0
2005-06-03,1012.7,1013.0,1004.5,1007.7,0
2005-06-06,1007.9,1008.5,1002.4,1004.5,0
2005-06-07,1004.8,1006.4,1002.5,1004.0,0
2005-06-08,1003.8,1006.5,1003.6,1005.8,0
2005-06-09,1005.7,1006.9,1001.5,1003.0,0
2005-06-10,1002.6,1009.2,1002.6,1007.7,0
2005-06-13,1007.8,1018.0,1007.7,1017.0,0
2005-06-14,1016.8,1017.3,1007.5,1015.0,0
2005-06-15,1014.8,1015.9,1009.75,1013.0,0
2005-06-16,1012.9,1014.6,1006.21,1013.8,0
2005-06-17,1013.8,1014.0,1006.9,1008.6,0
2005-06-20,1008.6,1010.1,1001.5,1009.7,0
2005-06-21,1009.8,1014.0,1002.4,1007.7,0
2005-06-22,1007.9,1011.0,1007.4,1010.0,0
2005-06-23,1009.8,1011.0,1007.7,1010.3,0
2005-06-24,1010.3,1013.2,1009.9,1012.6,0
2005-06-27,1012.8,1013.9,1010.35,1012.9,0
2005-06-28,1016.5,1024.4,1015.2,1023.0,0
2005-06-29,1026.3,1031.2,1022.1,1030.3,0
2005-06-30,1027.1,1035.0,1023.1,1033.8,0
2005-07-01,1030.7,1034.2,1028.35,1031.0,0
2005-07-04,1042.2,1043.8,1039.3,1043.3,0
2005-07-05,1043.2,1054.1,1037.8,1049.0,0
2005-07-06,1048.9,1054.1,1044.85,1054.0,0
2005-07-07,1053.7,1055.5,1046.9,1050.7,0
2005-07-08,1051.0,1055.9,1049.4,1054.3,0
2005-07-11,1054.2,1054.7,1038.9,1039.4,0
2005-07-12,1039.3,1041.8,1034.6,1035.0,0
2005-07-13,1035.0,1041.2,1034.45,1036.0,0
2005-07-14,1035.9,1041.0,1028.5,1033.7,0
2005-07-15,1034.0,1042.6,1032.0,1037.8,0
2005-07-18,1037.8,1039.8,1032.15,1033.0,0
2005-07-19,1032.8,1044.2,1032.6,1043.9,0
2005-07-20,1043.9,1044.4,1039.3,1039.71,0
2005-07-21,1043.8,1044.2,1033.35,1039.71,0
2005-07-22,1034.9,1035.3,1018.5,1021.3,0
2005-07-25,1022.0,1025.3,1012.0,1017.0,0
2005-07-26,1012.7,1027.4,1012.4,1024.7,0
2005-07-27,1024.8,1032.7,1024.5,1030.7,0
2005-07-28,1030.6,1031.0,1025.4,1027.7,0
2005-07-29,1027.8,1027.8,1021.3,1023.0,0
2005-08-01,1023.0,1028.7,1015.8,1017.0,0
2005-08-02,1027.0,1027.2,1010.1,1010.7,0
2005-08-03,1010.8,1018.5,1010.5,1016.0,0
2005-08-04,1015.8,1017.1,1009.5,1017.0,0
2005-08-05,1011.0,1017.0,1010.3,1012.8,0
2005-08-08,1003.8,1018.4,1002.8,1016.7,0
2005-08-09,1016.6,1017.2,1010.7,1014.0,0
2005-08-10,1011.6,1016.0,1011.5,1017.0,0
2005-08-11,1011.9,1016.1,1009.2,1011.0,0
2005-08-12,1011.8,1014.9,1011.0,1012.3,0
2005-08-15,970.73,1015.2,970.42,1017.0,0
2005-08-16,1014.2,1018.0,1013.9,1018.0,0
2005-08-17,1015.5,1020.3,1005.5,1005.6,0
2005-08-18,1005.7,1023.0,1004.5,1017.0,0
2005-08-19,1021.4,1028.0,1019.8,1021.9,0
2005-08-22,1020.5,1029.1,1018.5,1017.0,0
2005-08-23,1028.3,1028.7,978.34,1026.2,0
2005-08-24,1026.3,1029.8,1024.3,1027.4,0
2005-08-25,1024.9,1030.6,1021.6,1026.7,0
2005-08-26,1026.6,1032.5,1024.2,1031.1,0
2005-08-29,1026.3,1033.1,1023.1,1026.1,0
2005-08-30,1026.0,1035.5,1025.6,1033.0,0
2005-08-31,1033.0,1040.5,1031.4,1039.5,0
2005-09-01,1039.5,1040.4,1018.5,1019.7,0
2005-09-02,1019.7,1027.4,1019.5,1027.2,0
2005-09-05,1012.1,1024.3,1008.7,1023.4,0
2005-09-06,1023.6,1026.7,1022.5,1026.5,0
2005-09-07,1026.5,1032.2,1018.5,1018.9,0
2005-09-08,1018.9,1028.1,1017.4,1027.5,0
2005-09-09,1027.4,1028.6,1013.6,1026.1,0
2005-09-12,1017.5,1027.1,1015.1,1015.2,0
2005-09-13,1015.1,1026.6,1013.0,1025.3,0
2005-09-14,1024.1,1026.4,1021.8,1025.4,0
2005-09-15,1025.8,1031.1,1022.3,1023.8,0
2005-09-16,1023.8,1030.6,1016.3,1016.5,0
2005-09-19,1023.2,1030.4,1014.2,1014.5,0
2005-09-20,1014.5,1036.3,1011.5,1035.9,0
2005-09-22,1030.3,1030.4,1023.0,1027.4,0
2005-09-23,1027.1,1033.1,1026.6,1032.9,0
2005-09-26,1031.0,1036.0,1020.4,1021.0,0
2005-09-27,1020.9,1038.0,1020.2,1034.2,0
2005-09-28,1034.2,1039.0,1032.4,1039.0,0
2005-09-29,1033.0,1039.0,1026.1,1028.4,0
2005-09-30,1028.7,1046.9,1025.5,1032.1,0
2005-10-03,1043.9,1051.5,1042.2,1043.7,0
2005-10-04,1043.3,1047.0,1037.95,1042.5,0
2005-10-05,1042.4,1043.4,1036.8,1036.7,0
2005-10-06,1036.8,1042.5,1032.8,1039.0,0
2005-10-07,1038.9,1039.4,1033.9,1035.7,0
2005-10-10,1025.5,1038.7,1023.9,1037.8,0
2005-10-11,1038.3,1044.0,1037.5,1044.0,0
2005-10-12,1042.0,1044.6,1040.35,1043.5,0
2005-10-13,1043.7,1049.3,1040.5,1042.2,0
2005-10-14,1042.2,1049.0,1025.8,1025.9,0
2005-10-17,1044.8,1050.7,1040.1,1050.3,0
2005-10-18,1050.2,1053.6,1048.0,1053.0,0
2005-10-19,1052.4,1056.0,1050.4,1053.4,0
2005-10-20,1055.8,1056.6,1051.9,1052.5,0
2005-10-21,1052.5,1060.4,1045.9,1058.7,0
2005-10-24,1048.3,1061.4,1007.9,1009.2,0
2005-10-25,1009.0,1055.4,1009.0,1048.0,0
2005-10-26,1053.7,1055.5,1040.5,1047.0,0
2005-10-27,1047.0,1048.1,996.71,996.83,0
2005-10-28,996.67,1045.5,995.8,1044.0,0
2005-10-31,1004.2,1044.9,1003.5,1044.1,0
2005-11-01,1044.0,1044.9,1038.8,1040.2,0
2005-11-02,1040.3,1043.8,1037.5,1038.8,0
2005-11-03,1038.7,1047.4,1038.3,1044.4,0
2005-11-04,1046.6,1050.6,1045.5,1050.2,0
2005-11-07,1050.2,1052.0,1035.3,1036.3,0
2005-11-08,1036.3,1049.3,1036.1,1045.0,0
